user_id,business_id,stars
184,3693,4.0
6,4105,3.0
272,3498,4.0
190,3812,5.0
7,3705,4.0
43,3774,4.0
16,4016,1.0
16,3734,2.0
3,3596,5.0
60,4022,5.0
203,3689,3.0
115,3645,4.0
14,3527,2.0
18,3613,3.0
83,3975,5.0
16,3712,4.0
18,3761,4.0
16,4048,4.0
71,4032,4.0
11,3990,3.0
65,3982,2.0
89,3656,5.0
123,3874,4.0
349,3994,4.0
29,3524,4.0
33,3731,4.0
295,3616,5.0
344,3811,1.0
75,3753,5.0
58,3471,2.0
7,4126,2.0
27,3984,4.0
162,4105,5.0
121,3655,5.0
58,3660,1.0
92,3817,4.0
44,4014,3.0
123,3830,4.0
67,3847,4.0
115,3565,2.0
7,3646,3.0
226,3877,5.0
43,3937,5.0
33,3980,3.0
8,3862,4.0
46,3889,5.0
65,3754,4.0
7,3708,4.0
16,3725,3.0
65,4065,5.0
18,3962,4.0
58,3649,2.0
253,3548,5.0
4,3581,5.0
94,3717,4.0
4,3869,3.0
103,4081,4.0
123,3581,3.0
65,3594,4.0
58,3997,3.0
18,3954,4.0
166,3696,3.0
97,3801,5.0
185,3555,5.0
65,3842,4.0
6,4125,3.0
65,3761,3.0
159,4030,1.0
58,3463,1.0
89,4117,5.0
14,4071,3.0
304,3839,5.0
98,3857,2.0
54,3541,5.0
58,3931,4.0
159,3695,3.0
27,3878,1.0
237,3629,5.0
11,3900,5.0
123,4038,4.0
65,4065,5.0
97,3478,2.0
107,3564,4.0
163,3593,5.0
250,3631,3.0
261,3896,4.0
253,3548,5.0
65,3770,4.0
185,3647,5.0
88,3974,4.0
11,3789,1.0
70,3583,5.0
88,3546,4.0
295,3616,2.0
71,3704,4.0
33,3850,3.0
58,4045,5.0
63,3935,2.0
58,3947,4.0
140,4110,2.0
102,3830,2.0
11,3716,4.0
48,3815,3.0
142,3841,5.0
48,4114,4.0
58,3553,3.0
113,3459,5.0
60,3930,4.0
95,4102,5.0
65,4088,2.0
123,3563,4.0
159,3681,5.0
6,3638,3.0
65,3951,5.0
88,3833,3.0
58,3920,3.0
83,3587,5.0
58,3508,5.0
65,3768,4.0
18,3673,4.0
62,3560,4.0
83,3514,5.0
102,3622,2.0
16,3606,3.0
85,3959,5.0
47,3645,5.0
113,3732,4.0
58,3659,5.0
172,4090,5.0
47,3967,2.0
70,3711,5.0
58,3508,5.0
102,4105,5.0
94,3933,5.0
81,4079,5.0
65,3444,3.0
192,3483,5.0
113,4105,5.0
98,3640,5.0
7,3657,4.0
65,4050,5.0
58,3550,3.0
43,3511,5.0
18,3631,3.0
114,3473,1.0
360,3736,1.0
85,3959,5.0
85,3601,3.0
97,3489,4.0
123,3718,4.0
58,4059,3.0
83,4003,5.0
8,4052,5.0
113,3547,4.0
123,3913,5.0
23,3636,4.0
113,4124,3.0
142,3597,4.0
286,3557,5.0
1,3946,2.0
65,3556,4.0
106,3519,3.0
54,3504,4.0
123,3569,4.0
142,3600,2.0
83,3970,5.0
54,3720,4.0
97,3548,4.0
71,3737,1.0
75,3470,4.0
113,3751,3.0
35,3921,5.0
113,3809,5.0
146,3965,5.0
54,3803,4.0
43,3868,3.0
113,3570,3.0
88,3864,2.0
266,3551,3.0
62,4091,4.0
7,4084,3.0
162,3724,4.0
169,3707,5.0
117,3847,5.0
113,3755,5.0
113,3641,5.0
3,3964,5.0
63,3935,5.0
173,3953,1.0
291,3670,5.0
83,3950,5.0
142,3540,5.0
4,3637,5.0
11,3758,4.0
14,3551,2.0
142,3558,3.0
4,3531,5.0
97,4029,1.0
65,4082,4.0
129,3563,4.0
97,3662,5.0
113,3919,3.0
43,3868,4.0
36,3623,1.0
113,3592,4.0
113,3746,4.0
199,3559,5.0
375,3447,5.0
98,3516,5.0
377,3551,4.0
60,4017,3.0
48,4105,4.0
142,4036,4.0
156,3585,1.0
96,4025,4.0
142,4071,4.0
65,3876,3.0
270,3952,3.0
278,3614,3.0
114,3627,5.0
114,4105,4.0
58,3923,3.0
28,3677,2.0
11,3560,1.0
11,3631,2.0
364,3861,1.0
54,3509,5.0
97,3662,5.0
14,3863,4.0
11,3461,4.0
172,3640,3.0
85,3959,5.0
7,3780,5.0
117,3731,4.0
113,3909,2.0
7,3697,4.0
54,3884,2.0
54,3763,4.0
65,3537,5.0
54,3608,2.0
130,3860,4.0
172,3981,5.0
58,3648,4.0
29,4120,3.0
85,3959,5.0
366,3816,1.0
153,4050,5.0
113,3840,4.0
11,3739,5.0
125,3719,5.0
113,3791,4.0
135,3983,4.0
107,3688,4.0
97,3769,4.0
98,3517,5.0
396,3870,5.0
157,3788,1.0
85,3785,5.0
157,3788,1.0
107,3973,4.0
41,4105,4.0
394,4055,5.0
286,3750,5.0
94,3617,4.0
142,4060,3.0
270,3749,5.0
95,4089,5.0
169,3694,1.0
54,3468,5.0
45,3808,4.0
114,3856,5.0
278,3683,5.0
27,3799,4.0
117,3663,4.0
329,4127,5.0
7,4042,5.0
174,3721,4.0
390,3551,1.0
16,3699,1.0
387,3988,5.0
222,3995,4.0
33,3676,5.0
35,3522,4.0
113,4087,5.0
17,3765,5.0
360,3535,1.0
5,4046,4.0
18,3978,2.0
30,3972,4.0
54,3651,4.0
54,4002,5.0
11,3955,3.0
105,4092,3.0
105,4112,5.0
47,3832,5.0
158,4011,1.0
105,3842,3.0
105,4054,5.0
105,3938,5.0
105,3827,3.0
105,4001,5.0
121,3733,5.0
141,3492,4.0
174,3889,5.0
175,3979,5.0
105,3767,4.0
374,3956,2.0
105,3702,4.0
105,3834,5.0
11,4061,1.0
129,3479,3.0
105,4051,4.0
105,3823,4.0
105,3605,5.0
83,3534,5.0
105,3487,3.0
63,3639,5.0
48,3574,5.0
7,4111,5.0
273,4094,1.0
45,3477,4.0
105,3607,2.0
7,3589,2.0
35,4101,5.0
261,3655,4.0
174,3777,4.0
105,4020,4.0
79,3898,3.0
105,4074,5.0
105,3957,5.0
105,3493,4.0
54,3504,4.0
54,3922,5.0
105,3742,5.0
45,3762,1.0
105,4051,4.0
174,3591,5.0
171,3540,3.0
105,3543,5.0
105,3893,5.0
105,3554,5.0
105,3469,4.0
111,3611,5.0
175,3782,5.0
7,4052,5.0
105,3827,4.0
158,3814,5.0
172,3513,5.0
105,3933,4.0
105,3850,5.0
160,4081,5.0
153,3946,4.0
105,3747,4.0
105,3908,4.0
61,3687,5.0
56,4081,3.0
105,4073,5.0
105,3853,5.0
105,3742,5.0
141,3506,5.0
97,3855,5.0
48,3773,4.0
152,3807,4.0
105,3974,4.0
105,3790,5.0
46,4046,5.0
155,3619,5.0
105,4069,3.0
105,3579,4.0
105,4078,4.0
24,3502,5.0
160,3680,3.0
105,3625,5.0
92,4096,3.0
105,3631,4.0
172,3586,5.0
7,3923,2.0
105,4004,4.0
105,4043,5.0
105,3805,4.0
152,3820,4.0
1,3753,2.0
6,3819,1.0
105,3891,3.0
329,4081,5.0
152,3824,5.0
105,4051,4.0
97,3561,4.0
105,4106,4.0
105,3851,1.0
105,3582,3.0
105,3452,5.0
105,4012,4.0
157,3515,5.0
54,4075,2.0
272,3969,4.0
105,3756,4.0
68,3563,3.0
105,4095,4.0
105,3908,4.0
44,4070,2.0
54,4066,5.0
105,3786,2.0
45,3872,5.0
11,3461,5.0
123,4080,4.0
105,3577,5.0
15,3666,4.0
105,3703,5.0
54,3961,3.0
11,3829,3.0
113,3892,2.0
158,3584,5.0
54,3552,5.0
105,4115,5.0
105,3827,5.0
105,3624,2.0
105,3924,5.0
105,3588,2.0
105,3652,4.0
128,4094,4.0
83,3963,5.0
105,3939,5.0
7,4040,3.0
105,3452,4.0
105,3510,3.0
152,3806,4.0
105,3767,4.0
105,3528,5.0
129,3825,5.0
402,3507,1.0
392,3757,5.0
105,3637,4.0
105,3854,5.0
105,3457,4.0
105,3571,3.0
105,4005,5.0
105,3481,1.0
174,3566,4.0
105,3536,4.0
171,3905,5.0
105,3529,4.0
105,3466,4.0
361,3792,5.0
105,4021,4.0
105,3924,5.0
105,4115,5.0
142,3664,1.0
105,3899,4.0
85,3966,4.0
105,3701,5.0
105,3911,2.0
105,3901,4.0
105,3539,4.0
105,3797,5.0
54,3609,3.0
27,3984,3.0
105,3701,3.0
105,3445,5.0
105,4108,4.0
105,4013,4.0
83,3667,5.0
105,3795,5.0
105,3796,4.0
48,3835,3.0
105,3759,4.0
45,4118,4.0
124,3798,5.0
45,4105,5.0
105,4068,4.0
54,3906,5.0
105,4073,5.0
171,3845,5.0
105,3469,4.0
105,3778,3.0
105,3957,4.0
105,3936,4.0
22,3618,4.0
105,4119,4.0
7,3760,3.0
105,3781,4.0
78,4083,5.0
11,4061,5.0
105,3912,5.0
105,3455,4.0
105,3740,4.0
105,3701,4.0
105,3776,5.0
60,4072,3.0
54,3727,5.0
105,3897,5.0
158,3942,5.0
105,3713,4.0
105,3842,3.0
105,3475,4.0
172,3804,4.0
60,3580,2.0
29,3865,5.0
105,3686,5.0
105,3654,5.0
105,3658,4.0
60,3875,4.0
105,4005,5.0
105,4053,4.0
105,3992,5.0
105,3842,4.0
83,4100,5.0
113,3849,4.0
105,3491,4.0
105,3858,3.0
54,3941,5.0
158,3584,3.0
105,3838,4.0
54,4112,5.0
105,3910,5.0
83,4085,5.0
105,3873,4.0
105,3850,3.0
105,4092,2.0
129,4116,5.0
105,3615,5.0
105,4057,4.0
105,3485,2.0
22,4081,5.0
172,4105,5.0
105,3679,3.0
105,4119,2.0
7,3503,4.0
88,3929,1.0
105,3764,4.0
105,3654,3.0
105,3887,2.0
17,3772,5.0
129,3836,5.0
105,3752,3.0
158,3632,5.0
157,3645,5.0
134,3446,4.0
156,3993,1.0
105,3650,4.0
24,3502,5.0
174,3856,3.0
45,3857,4.0
105,3742,5.0
105,3541,3.0
11,3631,4.0
174,3971,3.0
113,3459,5.0
152,3568,5.0
105,3661,5.0
105,3703,5.0
105,3818,5.0
105,4024,5.0
105,3450,5.0
22,4049,4.0
54,3512,1.0
78,3867,5.0
58,3958,4.0
157,3960,2.0
105,3491,3.0
105,3756,3.0
105,3543,5.0
248,3458,5.0
175,3844,5.0
105,4005,3.0
283,3576,5.0
152,3807,4.0
105,3654,3.0
105,3911,3.0
105,3635,4.0
105,3818,5.0
105,3560,4.0
105,3891,3.0
113,4031,3.0
105,4115,4.0
22,3998,5.0
54,3609,5.0
105,3910,4.0
105,4020,4.0
158,3474,3.0
105,3907,4.0
105,4109,5.0
48,3956,2.0
7,3497,2.0
158,3995,4.0
386,3671,4.0
105,3772,4.0
5,3530,5.0
358,3745,5.0
105,3884,4.0
105,4039,4.0
105,3894,5.0
105,3620,5.0
11,3631,3.0
105,3795,5.0
197,4604,2.0
14,4478,3.0
60,4287,5.0
18,4451,4.0
7,4730,3.0
115,4613,4.0
83,4484,5.0
83,4499,3.0
83,4314,5.0
33,4441,3.0
4,4309,2.0
14,4295,3.0
332,4202,3.0
18,4514,4.0
41,4357,3.0
54,4425,5.0
106,4523,3.0
94,4381,3.0
11,4474,5.0
6,4173,5.0
36,4276,2.0
43,4267,4.0
37,4793,4.0
33,4248,2.0
44,4567,4.0
400,4440,5.0
83,4353,5.0
54,4355,3.0
85,4139,3.0
27,4225,5.0
11,4767,2.0
18,4748,3.0
11,4160,4.0
81,4553,5.0
54,4699,2.0
222,4359,4.0
11,4206,5.0
11,4181,5.0
83,4725,5.0
83,4203,5.0
11,4266,4.0
54,4512,4.0
7,4708,4.0
54,4402,3.0
245,4184,4.0
83,4607,4.0
54,4656,5.0
4,4715,5.0
85,4797,3.0
67,4251,3.0
288,4194,5.0
76,4783,5.0
203,4271,3.0
114,4805,4.0
121,4667,5.0
14,4806,5.0
397,4557,4.0
27,4605,5.0
49,4575,1.0
54,4277,5.0
85,4139,4.0
51,4319,4.0
11,4490,3.0
38,4784,5.0
204,4584,5.0
41,4443,4.0
11,4462,2.0
83,4504,4.0
314,4562,3.0
4,4540,5.0
14,4500,3.0
49,4339,4.0
49,4629,4.0
14,4582,3.0
54,4657,4.0
66,4360,5.0
83,4565,5.0
62,4751,5.0
1,4407,2.0
65,4668,4.0
63,4362,5.0
321,4184,5.0
14,4465,3.0
81,4799,3.0
24,4265,3.0
137,4368,1.0
54,4777,4.0
39,4471,5.0
16,4547,4.0
1,4524,3.0
83,4475,4.0
1,4132,4.0
150,4264,5.0
28,4383,3.0
14,4731,3.0
33,4654,4.0
7,4587,3.0
16,4256,5.0
28,4354,4.0
145,4436,2.0
71,4403,4.0
11,4579,3.0
115,4772,5.0
54,4755,5.0
212,4233,5.0
11,4528,5.0
66,4687,5.0
399,4807,1.0
14,4537,4.0
203,4165,4.0
128,4180,4.0
16,4323,5.0
99,4201,5.0
14,4726,3.0
378,4431,3.0
277,4512,4.0
60,4534,4.0
27,4328,1.0
32,4174,3.0
16,4256,5.0
222,4554,3.0
35,4132,4.0
39,4403,3.0
54,4761,4.0
16,4417,5.0
11,4204,1.0
15,4430,4.0
11,4409,5.0
4,4312,5.0
54,4200,5.0
16,4323,5.0
60,4289,4.0
1,4471,4.0
16,4344,5.0
35,4337,5.0
54,4588,5.0
11,4729,4.0
60,4801,3.0
17,4483,5.0
48,4571,5.0
54,4603,5.0
16,4472,3.0
18,4143,4.0
83,4711,2.0
11,4526,4.0
83,4146,5.0
48,4420,2.0
6,4666,5.0
11,4326,4.0
27,4637,4.0
32,4765,3.0
137,4368,3.0
83,4331,3.0
37,4719,4.0
75,4175,1.0
16,4679,5.0
380,4226,4.0
54,4643,5.0
54,4183,2.0
40,4790,5.0
385,4171,5.0
38,4788,5.0
11,4286,3.0
112,4396,4.0
46,4373,4.0
43,4520,4.0
7,4232,3.0
18,4154,4.0
90,4209,4.0
7,4730,3.0
11,4552,4.0
62,4241,5.0
70,4149,5.0
4,4393,5.0
32,4357,2.0
33,4297,4.0
126,4242,3.0
48,4305,4.0
54,4659,1.0
7,4757,5.0
11,4579,1.0
126,4812,4.0
33,4245,3.0
18,4712,2.0
1,4663,4.0
60,4340,3.0
27,4758,5.0
137,4292,5.0
301,4295,5.0
33,4820,4.0
33,4487,4.0
70,4218,5.0
3,4358,3.0
149,4242,4.0
11,4370,3.0
45,4635,2.0
16,4417,2.0
60,4577,2.0
101,4731,3.0
89,4574,5.0
203,4246,4.0
111,4264,5.0
115,4790,5.0
54,4479,5.0
5,4559,4.0
62,4578,3.0
18,4512,3.0
17,4518,5.0
18,4572,4.0
83,4560,5.0
379,4524,5.0
43,4273,5.0
33,4820,4.0
54,4258,5.0
11,4291,3.0
44,4334,3.0
43,4162,5.0
29,4550,5.0
28,4677,3.0
16,4442,3.0
376,4551,3.0
38,4784,5.0
85,4248,4.0
1,4357,2.0
62,4365,3.0
54,4161,4.0
11,4775,3.0
33,4820,1.0
7,4494,1.0
54,4346,3.0
253,4720,4.0
54,4367,3.0
4,4677,4.0
1,4505,3.0
197,4710,5.0
11,4570,5.0
7,4730,3.0
101,4664,4.0
83,4538,5.0
13,4627,5.0
33,4197,1.0
54,4739,5.0
11,4563,3.0
14,4606,4.0
33,4669,3.0
14,4142,4.0
56,4179,5.0
101,4283,3.0
315,4650,4.0
106,4516,5.0
14,4680,4.0
94,4593,4.0
33,4441,2.0
115,4581,3.0
297,4428,3.0
62,4139,4.0
28,4724,3.0
94,4546,4.0
16,4323,5.0
43,4570,5.0
125,4369,5.0
11,4333,3.0
8,4471,3.0
54,4770,4.0
16,4727,3.0
33,4662,3.0
17,4179,5.0
83,4410,5.0
32,4228,3.0
18,4669,3.0
94,4368,4.0
23,4554,2.0
11,4228,3.0
54,4398,4.0
33,4807,3.0
11,4639,4.0
376,4313,5.0
6,4382,4.0
7,4674,5.0
203,4463,3.0
14,4606,4.0
85,4139,4.0
16,4377,4.0
33,4800,4.0
28,4463,2.0
83,4728,4.0
33,4468,3.0
107,4621,5.0
391,4403,4.0
11,4722,2.0
83,4695,5.0
162,4205,5.0
11,4286,3.0
4,4686,4.0
7,4380,2.0
31,4621,5.0
382,4242,4.0
204,4412,5.0
71,4461,5.0
381,4315,5.0
225,4581,4.0
54,4452,4.0
11,4368,3.0
43,4703,4.0
29,4587,3.0
372,4530,4.0
11,4729,3.0
18,4305,4.0
43,4184,4.0
16,4547,4.0
83,4535,4.0
33,4752,3.0
166,4411,4.0
137,4268,5.0
54,4236,1.0
68,4460,5.0
70,4264,4.0
54,4154,5.0
11,4529,3.0
58,4776,5.0
18,4470,2.0
54,4298,4.0
365,4512,5.0
37,4179,5.0
112,4353,5.0
14,4345,4.0
58,4759,2.0
58,4642,3.0
102,4819,4.0
58,4471,2.0
159,4481,5.0
369,4455,4.0
51,4386,5.0
166,4272,5.0
8,4524,5.0
8,4214,5.0
159,4459,5.0
65,4228,5.0
81,4595,5.0
166,4753,4.0
7,4532,2.0
65,4714,3.0
65,4257,4.0
65,4178,5.0
54,4251,4.0
58,4284,5.0
28,4383,4.0
58,4476,5.0
65,4248,3.0
58,4608,4.0
54,4446,4.0
125,4688,5.0
88,4638,3.0
35,4615,3.0
97,4660,4.0
65,4542,3.0
221,4275,3.0
227,4376,5.0
384,4790,5.0
41,4363,4.0
365,4303,4.0
215,4658,1.0
181,4242,3.0
286,4130,3.0
213,4210,5.0
97,4485,4.0
65,4512,5.0
54,4517,5.0
362,4260,2.0
166,4501,5.0
17,4587,3.0
58,4558,4.0
14,4707,4.0
70,4811,4.0
43,4394,5.0
11,4751,5.0
83,4762,5.0
286,4384,5.0
383,4466,1.0
98,4738,5.0
14,4606,4.0
70,4156,5.0
83,4687,3.0
401,4137,5.0
83,4602,5.0
168,4693,5.0
190,4663,5.0
286,4198,3.0
65,4611,1.0
16,4503,5.0
11,4512,5.0
44,4399,5.0
65,4564,2.0
65,4480,3.0
54,4454,5.0
16,4503,5.0
43,4614,5.0
54,4454,5.0
253,4496,5.0
30,4488,2.0
95,4423,5.0
54,4244,5.0
111,4477,3.0
286,4576,1.0
11,4166,4.0
54,4739,5.0
65,4817,3.0
88,4782,2.0
28,4306,4.0
28,4495,2.0
195,4297,4.0
11,4633,1.0
113,4288,3.0
113,4387,4.0
388,4299,1.0
28,4252,3.0
83,4632,1.0
286,4450,5.0
190,4605,4.0
135,4463,2.0
7,4816,4.0
18,4228,4.0
27,4182,2.0
7,4135,5.0
393,4735,5.0
60,4810,5.0
152,4799,5.0
36,4702,3.0
14,4378,3.0
16,4568,4.0
11,4185,2.0
11,4160,4.0
112,4134,3.0
11,4348,3.0
60,4516,5.0
60,4675,4.0
43,4168,5.0
65,4438,5.0
18,4405,3.0
11,4473,3.0
43,4549,5.0
11,4228,2.0
115,4294,5.0
14,4182,3.0
33,4421,1.0
43,4691,5.0
286,4736,5.0
16,4515,5.0
351,4291,5.0
27,4429,4.0
22,4789,4.0
43,4351,4.0
11,4322,4.0
90,4791,4.0
395,4311,5.0
65,4593,4.0
123,4144,2.0
54,4779,2.0
85,4139,3.0
159,4696,4.0
58,4196,3.0
65,4255,4.0
102,4463,3.0
65,4669,4.0
54,4325,5.0
5,4261,4.0
94,4512,3.0
5,4785,5.0
11,4158,4.0
65,4150,2.0
83,4632,5.0
65,4506,4.0
58,4195,4.0
123,4702,4.0
11,4484,3.0
166,4221,5.0
43,4394,5.0
141,4209,5.0
140,4603,4.0
195,4784,5.0
88,4212,1.0
113,4327,4.0
142,4781,5.0
133,4342,5.0
11,4357,4.0
117,4447,4.0
31,4621,4.0
65,4569,3.0
85,4315,3.0
83,4356,5.0
65,4285,3.0
115,4613,3.0
114,4525,5.0
45,4549,5.0
140,4251,2.0
54,4263,1.0
66,4599,4.0
142,4465,5.0
174,4641,5.0
113,4186,4.0
14,4463,4.0
113,4795,5.0
88,4473,1.0
67,4652,3.0
174,4318,5.0
4,4172,4.0
7,4750,1.0
14,4471,4.0
113,4371,5.0
114,4401,5.0
123,4684,3.0
171,4690,3.0
113,4168,3.0
170,4508,5.0
113,4159,5.0
152,4486,4.0
114,4187,5.0
152,4716,3.0
48,4764,4.0
133,4189,5.0
141,4552,5.0
113,4555,2.0
54,4492,4.0
174,4397,2.0
133,4617,5.0
54,4444,5.0
202,4408,4.0
5,4415,3.0
108,4723,3.0
110,4753,3.0
142,4680,4.0
45,4216,5.0
113,4235,3.0
202,4731,4.0
97,4573,5.0
213,4746,4.0
66,4435,5.0
54,4743,4.0
7,4400,4.0
0,4582,4.0
118,4403,5.0
174,4507,4.0
85,4347,3.0
398,4293,5.0
54,4326,4.0
123,4790,3.0
94,4433,5.0
113,4601,3.0
67,4652,3.0
113,4157,2.0
177,4760,5.0
131,4645,5.0
214,4364,1.0
41,4179,5.0
162,4518,5.0
94,4414,1.0
141,4267,5.0
185,4343,4.0
113,4622,4.0
130,4637,4.0
83,4556,3.0
11,4626,5.0
114,4701,2.0
113,4375,4.0
54,4338,5.0
113,4372,3.0
114,4133,4.0
45,4610,4.0
101,4741,3.0
54,4391,4.0
114,4140,1.0
123,4144,4.0
248,4640,1.0
152,4799,4.0
113,4267,2.0
7,4400,3.0
370,4605,5.0
323,4721,5.0
79,4424,4.0
174,4580,5.0
113,4616,3.0
272,4671,4.0
174,4471,4.0
142,4783,5.0
152,4783,4.0
175,4634,5.0
75,4623,1.0
175,4262,5.0
175,4734,5.0
158,4138,4.0
11,4449,3.0
11,4763,5.0
152,4509,4.0
142,4219,5.0
389,4619,1.0
152,4680,4.0
113,4489,5.0
11,4625,5.0
54,4704,1.0
171,4815,5.0
152,4317,5.0
169,4740,5.0
18,4676,5.0
135,4357,3.0
14,4484,5.0
131,4742,5.0
236,4587,5.0
135,4214,4.0
54,4174,3.0
323,4214,4.0
77,4756,5.0
1,4249,5.0
152,4227,5.0
83,4794,4.0
272,4671,4.0
175,4545,5.0
45,4456,3.0
11,4542,3.0
88,4670,4.0
172,4661,5.0
43,4352,5.0
41,4390,3.0
231,4798,3.0
170,4508,5.0
129,4220,5.0
113,4418,4.0
135,4792,2.0
11,4468,5.0
114,4692,5.0
175,4653,5.0
114,4300,5.0
14,4709,3.0
41,4448,4.0
51,4406,4.0
58,4533,5.0
354,4437,5.0
54,4737,2.0
142,4225,4.0
7,4395,5.0
227,4279,1.0
158,4142,4.0
367,4713,3.0
54,4392,1.0
65,4749,3.0
67,4453,4.0
45,4243,4.0
14,4301,4.0
158,4385,5.0
181,4471,3.0
293,4208,5.0
121,4335,1.0
77,4685,1.0
160,4590,2.0
181,4179,5.0
54,4236,5.0
11,4585,4.0
358,4527,5.0
105,4145,4.0
105,4592,5.0
105,4329,5.0
202,4389,5.0
126,4586,2.0
14,4316,4.0
131,4744,5.0
373,4324,5.0
154,4278,2.0
67,4556,4.0
97,4573,5.0
54,4773,5.0
54,4200,5.0
14,4357,1.0
371,4663,5.0
172,4270,3.0
54,4628,3.0
11,4468,5.0
131,4190,5.0
358,4769,5.0
142,4307,5.0
54,4426,5.0
174,4609,4.0
94,4129,5.0
368,4254,5.0
111,4152,4.0
235,4471,5.0
172,4155,5.0
11,4177,3.0
85,4191,4.0
163,4813,4.0
114,4240,2.0
152,4408,1.0
152,4680,5.0
48,4589,4.0
340,4570,5.0
54,4268,4.0
58,4302,1.0
54,4818,5.0
105,4784,5.0
54,4419,5.0
11,4802,5.0
36,4807,5.0
45,4210,5.0
114,4502,4.0
272,4408,5.0
130,4637,5.0
65,4566,3.0
131,4310,3.0
58,4151,5.0
163,4432,5.0
105,4366,3.0
172,4511,1.0
419,4665,5.0
113,4164,3.0
405,4806,4.0
109,4282,5.0
114,4649,5.0
14,4587,4.0
105,4248,4.0
105,4308,3.0
105,4427,5.0
45,4821,5.0
11,4544,4.0
113,4700,4.0
420,4469,5.0
130,4457,4.0
162,4357,4.0
325,4771,5.0
24,4229,5.0
97,4535,5.0
114,4224,5.0
105,4241,4.0
105,4280,5.0
105,4341,4.0
105,4543,4.0
105,4803,5.0
105,4531,2.0
97,4134,5.0
54,4630,5.0
22,4403,4.0
105,4513,5.0
105,4669,4.0
54,4188,5.0
105,4768,2.0
105,4487,4.0
105,4778,5.0
105,4297,3.0
129,4647,5.0
105,4341,3.0
105,4193,5.0
105,4786,3.0
105,4678,5.0
105,4655,3.0
283,4199,5.0
105,4559,4.0
105,4290,4.0
105,4238,5.0
329,4583,5.0
105,4374,3.0
105,4416,2.0
129,4250,5.0
105,4596,4.0
152,4644,4.0
105,4445,4.0
105,4464,3.0
105,4541,4.0
105,4745,5.0
105,4803,5.0
105,4706,3.0
105,4202,4.0
105,4747,4.0
105,4722,2.0
83,4163,5.0
105,4292,4.0
7,4357,2.0
105,4237,5.0
105,4167,4.0
105,4697,4.0
129,4332,5.0
105,4519,3.0
105,4787,4.0
158,4467,5.0
105,4484,4.0
105,4193,5.0
105,4259,3.0
105,4732,5.0
105,4458,5.0
105,4148,4.0
105,4780,3.0
105,4185,4.0
105,4804,5.0
105,4350,4.0
158,4561,2.0
105,4379,4.0
97,4131,2.0
158,4591,4.0
105,4774,5.0
105,4280,5.0
105,4482,5.0
105,4499,4.0
105,4193,4.0
105,4751,3.0
105,4706,4.0
105,4207,5.0
158,4141,5.0
105,4308,4.0
105,4247,2.0
105,4404,3.0
105,4257,5.0
105,4487,4.0
85,4648,4.0
105,4434,4.0
105,4361,4.0
105,4672,5.0
105,4733,4.0
105,4522,5.0
105,4512,4.0
105,4217,3.0
105,4281,5.0
105,4222,3.0
105,4321,5.0
54,4251,5.0
105,4311,4.0
105,4268,5.0
105,4268,4.0
105,4176,4.0
22,4376,5.0
105,4809,3.0
105,4178,4.0
105,4682,4.0
105,4578,2.0
105,4705,5.0
105,4336,4.0
105,4563,3.0
158,4554,4.0
97,4539,4.0
105,4215,3.0
105,4774,4.0
105,4178,5.0
11,4585,1.0
105,4365,3.0
105,4717,5.0
219,4274,1.0
105,4620,4.0
105,4579,3.0
105,4639,3.0
105,4177,3.0
3,4673,5.0
105,4349,5.0
105,4683,5.0
105,4597,5.0
105,4807,5.0
105,4365,4.0
105,4796,4.0
272,4422,3.0
105,4681,4.0
124,4587,3.0
424,4484,5.0
105,4513,3.0
105,4618,5.0
105,4269,5.0
105,4147,4.0
105,4706,2.0
105,4405,4.0
105,4654,2.0
105,4294,3.0
105,4754,5.0
105,4513,4.0
11,4694,3.0
105,4636,4.0
174,4631,5.0
105,4223,3.0
105,4526,4.0
105,4598,4.0
105,4808,4.0
107,4785,5.0
158,4600,5.0
105,4333,4.0
105,4768,4.0
22,4471,5.0
172,4766,4.0
370,4296,5.0
304,4612,4.0
273,4253,5.0
105,4136,5.0
105,4482,5.0
105,4807,4.0
88,4624,4.0
105,4512,4.0
105,4259,3.0
105,4588,5.0
105,4698,4.0
105,4493,5.0
105,4536,4.0
105,4464,4.0
22,4491,5.0
105,4169,2.0
105,4330,4.0
105,4712,5.0
65,4150,1.0
171,4439,3.0
105,4526,4.0
105,4213,4.0
158,4689,5.0
162,4446,4.0
97,4602,3.0
105,4652,5.0
54,4388,4.0
105,4748,4.0
105,4192,4.0
105,4705,5.0
105,4767,2.0
105,4231,3.0
158,4182,5.0
97,4353,5.0
97,4239,5.0
105,4325,5.0
105,4548,3.0
105,4185,3.0
105,4234,2.0
105,4230,5.0
105,4153,4.0
105,4413,5.0
105,4237,5.0
105,4578,3.0
105,4245,4.0
105,4468,4.0
105,4228,4.0
22,4524,5.0
174,4498,1.0
158,4718,5.0
105,4510,4.0
105,4497,3.0
22,4170,5.0
105,4651,4.0
273,4471,4.0
105,4745,4.0
105,4705,5.0
231,4663,5.0
105,4341,4.0
105,4636,2.0
105,4521,5.0
158,4304,5.0
105,4211,3.0
105,4286,4.0
105,4305,4.0
105,4320,1.0
105,4441,5.0
283,4665,5.0
105,4814,4.0
406,4731,4.0
105,4646,5.0
105,4807,5.0
105,4521,5.0
105,4594,4.0
105,4654,2.0
105,4191,4.0
105,4526,4.0
63,5070,5.0
121,5290,4.0
43,5079,4.0
