business_id,name,stars,review_count
5035,Bob & Barbara's,4.0,295
5036,Amy's Omelette House,4.0,396
5037,J.Crew,2.5,5
5038,Bono's Real Chicago Food,2.0,94
5039,Save Mart,2.5,39
5040,Lee's Hamburgers,3.5,61
5041,In Another World Massage Therapy,3.0,8
5042,El Jarocho,4.0,445
5043,Medusa's Studio & Salon,4.5,83
5044,Outback Steakhouse,3.0,153
5045,Sungate Diner,4.5,51
5046,Moolah Theatre & Lounge,4.5,192
5047,The Good Egg - Fiesta,3.5,84
5048,Economy Pool of Florida,1.5,31
5049,SpringHill Suites by Marriott Clearwater Beach,3.5,39
5050,Maui Tacos,2.0,14
5051,Quest Diagnostics,2.5,6
5052,Fairway Park Manor,2.0,7
5053,Brew Ha Ha,4.0,52
5054,Staples,3.0,18
5055,Sherwin-Williams Commercial Paint Store,3.5,5
5056,Great American Bagel,2.5,53
5057,Stumptown Coffee Roasters,4.5,146
5058,Molly Malloy's,4.0,339
5059,North End Florist,4.5,7
5060,Alamo Rent A Car,3.0,86
5061,China Star,3.5,26
5062,Cosmi's Deli,4.0,391
5063,Barton & Chase,4.5,10
5064,McDonald's,1.5,26
5065,Café Osage,4.0,391
5066,Laundry Room,3.5,23
5067,Office Depot,3.0,17
5068,Fenn's Coffee,4.0,69
5069,Bevan's Own Make Candies,4.5,23
5070,John Howe West. Independent Toyota & Lexus Service,4.5,16
5071,KFC,1.5,6
5072,Double Knot,4.5,1140
5073,Follow the Leader k9,5.0,25
5074,Irish 31,4.0,200
5075,Estrella Steak & Lobster,3.0,376
5076,Perino's Boiling Pot,3.5,173
5077,Copper Fire Bar & Eatery,3.0,107
5078,Yard House,3.5,506
5079,Tank's Tap Room,2.5,11
5080,18th Street Brewery - Indy Taproom,4.5,44
5081,The Treehouse,4.0,108
5082,United Airlines,2.0,39
5083,Rustica Rosticceria,3.0,21
5084,Euphoria Cafe,4.0,86
5085,Mayas,4.0,258
5086,Gruhn Guitars,4.5,61
5087,Pats Select Pizza Grill,3.0,65
5088,Stein Mart,3.0,9
5089,Jet Wine Bar,4.0,166
5090,Chipotle Mexican Grill,2.0,44
5091,CC's Coffee House,4.0,195
5092,Quality Inn,3.5,14
5093,The Energy Station,4.0,133
5094,Cathy's Catering,5.0,8
5095,"Homewood Suites by Hilton Doylestown, PA",4.0,33
5096,Foghorn,4.0,150
5097,Rocky Steps,4.5,168
5098,Yogurt Mountain,4.0,67
5099,McDonald's,1.5,6
5100,The New York Diner,4.0,103
5101,Busch Gardens Tampa Bay,3.5,1325
5102,Magpie,4.5,308
5103,Kia's Cakes,4.5,32
5104,Molly Goodhead's Raw Bar & Restaurant,4.0,297
5105,H Mart - Upper Darby,4.0,163
5106,James,4.0,101
5107,World Deli,4.5,44
5108,Hinge Cafe,4.5,292
5109,The Crepe and Ribbon,4.0,18
5110,Courtyard by Marriott Mt. Laurel Cherry Hill,3.5,33
5111,LongHorn Steakhouse,3.5,140
5112,New Orleans Museum of Art,4.5,271
5113,The Wing Kitchen,4.0,88
5114,Skybox Restaurant & Bar,3.0,72
5115,Produce Junction,3.0,15
5116,Crêpes à la Cart,3.5,140
5117,The Village at Meridian,4.0,72
5118,A C Moore Arts and Crafts,3.0,31
5119,Supercuts,2.5,24
5120,Cafe Patachou,4.5,455
5121,Enrich & Co. The Nail Lounge,3.5,174
5122,Red Lobster,3.0,59
5123,Turkey and the Wolf,4.5,652
5124,Coriander Indian Bistro,4.0,217
5125,Tijuana Flats,3.5,100
5126,Ichiban Japanese Steak House,4.0,897
5127,The UPS Store,2.0,9
5128,China Rose,3.5,139
5129,Kunkel's Seafood & Steakhouse,3.5,105
5130,Eats American Grill,3.5,277
5131,RD Carpet Repair,5.0,35
5132,Bowlerama,3.5,12
5133,Ruby Tuesday,3.5,39
5134,Red Lobster,3.0,112
5135,Chihuly Collection,4.0,145
5136,Crowne Plaza New Orleans French Quarter,2.5,724
5137,Bistro Di Marino,4.0,285
5138,Impress Hot Pot,3.5,89
5139,Men Wielding Fire,3.0,138
5140,Kimmel Cultural Campus,4.0,155
5141,Subway,2.5,7
5142,Oasis Mexican Grill,4.0,135
5143,Pirates Alley Cafe,4.0,251
5144,Harrah's Steak House,4.0,349
5145,Ding Tea Pinellas,4.0,99
5146,Locksmith PHILLY,5.0,42
5147,Old Granite Street Eatery,4.0,742
5148,Soapy Suds,1.5,29
5149,Mama's Soul Food Restaurant,4.0,114
5150,Zwahlen's Ice Cream & Chocolate,4.5,189
5151,Fire House Burgers,2.5,17
5152,Tropicana Field,3.5,392
5153,Midtown Eats,4.0,840
5154,Chesterfield Outpatient Orthopedic Center,3.0,5
5155,Zavino,4.0,314
5156,V Fine Thai,2.5,81
5157,Dan Dan,4.0,860
5158,Field House,2.5,491
5159,Dairy Queen,3.5,6
5160,Ronald McDonald House,5.0,5
5161,Jaws Jumbo Burgers,4.0,163
5162,Presto Pasta,4.0,240
5163,The Habit,4.0,164
5164,Franz's Backstube Austrian Bakery and Fine Pastries,4.0,157
5165,TGI Fridays,1.5,110
5166,Wakin' Bakin',4.0,362
5167,Fathom Seafood House,3.5,76
5168,Baan Thai,4.0,235
5169,Tangonadas,4.5,67
5170,Pets R Our World,3.5,15
5171,Oceana Grill,4.0,7400
5172,Show Dog Grooming,4.5,20
5173,Juan's Flying Burrito,3.5,484
5174,Panda King,3.5,177
5175,Freebyrd Chicken,4.0,57
5176,Greenstreet Coffee Roastery,4.5,11
5177,La Casa Bella,3.0,35
5178,Coconut Bowl,3.5,152
5179,Santa's Quarters,4.0,54
5180,Hungry Pigeon,4.0,449
5181,Fountain Lounge,3.5,128
5182,Doug Newborn Law Firm,4.5,6
5183,Winterthur,4.0,101
5184,Holiday Inn Express & Suites Tucson Mall,3.0,38
5185,Pho Bistreaux,4.5,268
5186,El Poquito,3.0,394
5187,Tuffy Tire & Auto Service Center,3.5,18
5188,Longboard's Grill,3.0,516
5189,Apricot Stone,4.5,310
5190,Ezquidio's Hair Studio,4.5,21
5191,Bandana's Bar-B-Q,3.5,41
5192,Tommy DiNic's,4.0,2221
5193,Wawa,3.5,73
5194,Bouchon,4.5,1452
5195,Bright Eyes Family Vision Care,4.5,22
5196,Suburban Station,2.5,84
5197,Philly Pretzel Factory,4.0,117
5198,Palm Tree Market,4.5,87
5199,Oak and Ola,4.5,479
5200,La Cucina Italian Eatery,4.0,312
5201,Indian Kitchen Lovash,3.5,278
5202,Bobby Chez,3.0,7
5203,Omni Royal Orleans,4.0,371
5204,Mikado Sushi and Steakhouse,3.5,95
5205,Any Lab Test Now Springfield,4.0,5
5206,Applebee's Grill + Bar,2.0,73
5207,Tower Grove Creamery,4.0,122
5208,Papa John's Pizza,2.0,19
5209,Travelodge by Wyndham Reno,1.5,79
5210,The Alley Hair Salon,4.0,92
5211,Bimini Juice Bar & Salad Bar,4.0,79
5212,Bourbon Street,3.0,390
5213,The Gargoyle,2.5,7
5214,Casa Bella Trattoria,3.5,65
5215,Prince's Hot Chicken South,4.0,679
5216,Blue Moon Premium Olive Oil and Vinegar,4.5,28
5217,PowerBack Rehabilitation,2.0,20
5218,Acme Oyster House,4.0,7568
5219,Yogurt Beach,4.0,74
5220,Truckee Bagel Company - Midtown,3.5,219
5221,Rich's Wash Dat,4.0,52
5222,The Scented Leaf,4.5,184
5223,Goodness Fresh Food and Juice Bar,4.0,326
5224,The Murder Mystery Company - Tampa,2.5,15
5225,Rose Tree Park,4.5,22
5226,Norristown Farm Park,4.5,20
5227,Pat's King of Steaks,3.0,4250
5228,AMC Veterans 24,4.0,155
5229,Commoner & Co.,4.0,482
5230,Wine Legend,3.5,21
5231,Party Fowl - The Gulch,4.0,1600
5232,Import Auto Geeks,2.0,5
5233,Segway of Santa Barbara,5.0,165
5234,Futuro,4.5,74
5235,212° Hotpot,4.0,73
5236,Ba Chi Canteen,4.0,280
5237,Rad,4.0,21
5238,Gold Club Northern Liberties,2.0,5
5239,Side Bar and Restaurant,3.5,131
5240,InterContinental New Orleans,3.5,329
5241,Cafe V and Kitchen,3.0,140
5242,Rosa Blanca,3.5,224
5243,Cajun Mike's Pub & Grub,4.0,757
5244,Wild Flour Bakery,4.5,14
5245,Steak ’n Shake,2.0,53
5246,Andale Latino Grill,4.0,53
5247,Lush,4.0,33
5248,"CollisionMax, an ABRA company",4.0,14
5249,The Grilled Cheeserie,4.0,561
5250,Mas Tacos Por Favor,4.5,1503
5251,Green Mint Asian Grill,4.0,388
5252,Philly Poké,4.5,76
5253,Westmont Bagel,4.0,92
5254,Wild Cajun Blue Crab & Shrimp,4.0,21
5255,Shell Moana Lane,3.5,15
5256,Chipotle Mexican Grill,3.5,115
5257,Fairmount Park,4.5,57
5258,Le Cafe Stella,3.5,263
5259,Bryn Mawr Car Wash & Detail,2.0,60
5260,Whipped Bakeshop,4.5,235
5261,Peg's Glorified Ham N Eggs,4.5,2506
5262,Yakitori Boy,3.5,748
5263,Le Jouet,4.5,32
5264,Trio Cold Cuts & Sandwich Pub,3.5,43
5265,Connie's Beauty Supply,3.0,5
5266,Buffalo Billiards,3.5,241
5267,Nouveau Cleaners,2.0,8
5268,Casa Blanca Restaurant,3.5,666
5269,Grimaldi's Pizzeria,4.0,270
5270,Café Soho,4.0,800
5271,Bailey's,2.5,266
5272,Riverwinds Restaurant,3.0,273
5273,The Classy Taxi,5.0,33
5274,Pantry 1 Food Mart,2.5,6
5275,Sushi Brothers,4.0,280
5276,Lafond Winery City Tasting Room,4.0,56
5277,Bitter Bob's BBQ & Comfort Food,3.5,133
5278,Ice House Bar,4.5,16
5279,Piquant,4.0,500
5280,Prince's Hot Chicken Shack,4.0,907
5281,Relax Zone,4.5,12
5282,Oscars Jewelry,1.5,13
5283,Jonathan Adler,4.5,8
5284,Nordstrom Paseo Nuevo,3.5,144
5285,9th Bar Espresso,4.5,152
5286,Mission BBQ,4.0,242
5287,Bongo Java,4.0,103
5288,Bangkok Cafe,3.0,229
5289,Etch,4.5,1385
5290,The Parlour Frozen Yogurt,4.0,32
5291,E Mei Restaurant,4.0,407
5292,Beauty Nail Salon,3.5,13
5293,The Generator,4.5,19
5294,Res Ipsa Cafe,4.0,205
5295,Mango Tree Bistro,4.5,211
5296,Rock Bottom,3.5,274
5297,Valrico Station Apartment Homes,3.5,7
5298,Tavola Restaurant + Bar,3.0,257
5299,Tortorice's Italian Specialty Sandwiches,4.5,101
5300,Estia,4.0,761
5301,poshmanipedi,4.5,114
5302,Miles Table,4.5,514
5303,Target,3.5,96
5304,Cleavers,4.0,1304
5305,El Paso Mexican Grill,3.0,130
5306,Bucks County Coffee Co,3.0,9
5307,Sycamore,4.5,118
5308,Eulogy Belgian Tavern,4.0,678
5309,Davis Modern Heating & Cooling,4.0,35
5310,Ochatto,3.5,217
5311,Xfinity Store by Comcast,3.5,23
5312,Biscotti's,3.5,494
5313,Cafe Patachou,4.0,276
5314,Heng's Thai Cuisine,3.5,143
5315,Escada Salon and Spa,2.5,7
5316,Root,4.5,138
5317,Pair O' Dice Brewing Company,4.5,70
5318,Aerosoles of Philadelphia,4.5,14
5319,Village Coffee,3.5,78
5320,Tom's Tavern,2.5,6
5321,Lil' Pop Shop & Cafe,4.5,152
5322,Empire Pizza,4.0,27
5323,The 45th Street Pub,3.0,57
5324,Low Price Auto Glass,4.5,29
5325,Pizzeria Beddia,4.0,599
5326,Chubby Balboa's Sports Grille,2.5,43
5327,Fine Wine & Good Spirits,3.0,22
5328,Chipotle Mexican Grill,2.0,84
5329,Kai Japanese Cuisine,4.5,141
5330,Sterling's Seafood Steakhouse,4.0,654
5331,Goodfellas Pizzeria - Mass Ave,4.0,347
5332,Rouge,3.5,495
5333,The Village Pub - Swedesboro,4.0,171
5334,Joy Tsin Lau Chinese Restaurant,3.0,398
5335,Macy's Bridal Salon By Demetrios,3.0,34
5336,Spuntino Wood Fired Pizzeria,4.5,189
5337,"Atlantis, The Lost Bar",4.0,73
5338,Pho Xe Lua Viet Thai Restaurant,4.0,708
5339,Alta Dermatology & Skin Care Center,2.5,15
5340,IKEA,3.5,309
5341,Fogo de Chao Brazilian Steakhouse,4.0,781
5342,DraftKings at Casino Queen,2.5,85
5343,Kiwi Frozen Yogurt,4.0,25
5344,Slapfish,4.5,225
5345,AT&T Store,3.5,22
5346,District Donut & Coffee Bar,4.0,97
5347,Steel City Coffeehouse & Brewery,4.0,116
5348,Movie Tavern Collegeville,3.5,430
5349,Harrah's New Orleans,3.5,691
5350,Jerry's Cigars,4.5,22
5351,Bobo's Restaurant,4.5,749
5352,PYT,3.0,806
5353,The Blue Owl,4.5,530
5354,"Home2 Suites by Hilton Nashville Vanderbilt, TN",3.5,88
5355,Johnny Rock's Grill,4.0,40
5356,America's Oil Express & Car Wash,4.0,49
5357,Mel's Hot Dogs,4.0,274
5358,Soong Thai Pinellas Park,4.5,36
5359,The Porch Restaurant at The Lamb,3.5,125
5360,Aki Nom Nom Sushi & Ramen,3.5,573
5361,Barista Parlor,3.5,418
5362,Sugarfire Smoke House,4.0,1113
5363,Bobby Hebert's Cajun Cannon,4.0,881
5364,Leziz Turkish Cuisine,4.0,238
5365,El Limon,4.0,306
5366,Saint Stephen,4.0,142
5367,Buddy's Burgers Breasts & Fries - West Chester,3.5,66
5368,Meridian Medica,3.5,31
5369,All Fired Up,4.0,45
5370,Raising Cane's Chicken Fingers,4.0,348
5371,St. Elmo Steak House,4.0,2035
5372,Music City Diner,4.5,122
5373,Cherry Blossom Japanese Restaurant,4.0,77
5374,Saladworks,3.0,39
5375,Cakes Plus,4.0,63
5376,Kaffa Crossing,4.0,207
5377,Dino's Party Center,4.5,40
5378,Cipolli Cannoli,4.5,49
5379,Sears Appliance Repair,2.0,17
5380,On Swann,4.5,1291
5381,Brickside Grille,3.0,174
5382,Checkers,2.5,5
5383,Top Art Nail & Spa,3.5,67
5384,CVS Pharmacy,3.0,9
5385,Upland Diner,4.0,53
5386,J's Chicken & Waffles,4.5,79
5387,Ulele,4.0,3064
5388,Creekside Sports Bar & Grille,2.5,56
5389,Olive Garden Italian Restaurant,3.0,168
5390,Charlie Gitto's,3.5,87
5391,Square 1 Burgers & Bar,4.0,284
5392,Taqueria Feliz,4.0,460
5393,Sandler's On 9th,4.0,246
5394,Rolled Mountain Creamery,4.0,168
5395,Femme,3.5,9
5396,Cruz Entertainment,5.0,7
5397,Maypop Restaurant,4.5,596
5398,Sentinel Peak Brewing Company,4.0,304
5399,Replica Creative,4.5,29
5400,BT To Go,4.0,94
5401,Sam's Morning Glory Diner,4.0,741
5402,Mei Hon,3.5,75
5403,Trolley Car Diner,3.5,363
5404,Atmalogy,4.0,149
5405,Mission Street Ice Cream and Yogurt - Featuring McConnell's Fine,4.5,863
5406,Mermaid Tavern,4.0,517
5407,International Plaza and Bay Street,4.5,261
5408,Jay B Starkey Wilderness Park,4.5,41
5409,I Tre Mori,5.0,108
5410,Reno Men's Club,3.5,105
5411,Cafe Los Arcos,3.0,10
5412,The Court of Two Sisters,3.5,1827
5413,Kayuh Bicycles & Cafe,5.0,75
5414,Victoria's Nail Salon,2.5,6
5415,Bar Fly Palm Harbor,4.5,91
5416,ICandy,3.0,100
5417,Regal Brandywine Town Center,3.0,80
5418,Rittenhouse Tavern,3.5,48
5419,Patagonia Outlet Reno,4.0,139
5420,Archie's Giant Hamburgers & Breakfast,4.0,597
5421,SouthCreek Pizza,4.5,544
5422,Thai Corner Cafe,4.0,302
5423,Cafe Equilibrium,4.0,95
5424,Angelo's Luncheonette,4.5,49
5425,Alla Spina,3.5,395
5426,Fenice Creolo,3.5,46
5427,The Cosmetic Market,3.5,27
5428,Ole Saint,3.5,330
5429,The Pour House - Westmont,4.0,465
5430,Santa Barbara Zoo,4.0,681
5431,Middle Child,4.5,426
5432,Federal Donuts,4.0,322
5433,9th Street Bottle Shop,3.5,9
5434,Sancho Pistola's,4.0,347
5435,Walgreens,2.5,7
5436,The Home Depot,2.0,29
5437,Sam Snead's,2.5,47
5438,Omni Hotel at Independence Park,3.5,106
5439,Shaya,4.5,1433
5440,Tavern On Camac,4.0,153
5441,Knights of Sparta,3.5,5
5442,Ukulele Brand's,3.5,224
5443,Subway,2.5,5
5444,Philadelphia Magazine,2.5,9
5445,Brunchies Breakfast Brunch & Lunch,4.0,316
5446,Gullo's Hair Salon and MenZone,4.5,13
5447,Chopstick Express,4.0,208
5448,Three Brothers Grill,4.0,74
5449,First Watch,3.5,118
5450,Malvern Buttery,4.5,255
5451,Buffalo Wild Wings,2.5,169
5452,Pastificio,4.5,107
5453,Bistro on the Brandywine,3.5,34
5454,Holy Hog Barbecue,4.0,79
5455,Animal Welfare Association,3.5,46
5456,Piccadilly,4.0,16
5457,Crêperie Béchamel,4.5,90
5458,Tony’s Auto Salon,4.5,26
5459,South Helm,4.5,64
5460,Irie Jamaican Restaurant,4.5,51
5461,Blackbird Dining Establishment,3.5,54
5462,Bufad,4.0,266
5463,Ice Land,4.0,195
5464,Bop,3.5,104
5465,"Barneys New York, Philadelphia",3.0,35
5466,Lupton's Buffet & Catering,3.0,69
5467,Cocina Azteca,3.5,224
5468,Patel Brothers,4.0,26
5469,Century Riverside 12,3.5,146
5470,Macy's,3.5,15
5471,Saint John,4.0,41
5472,Kabob Gyros,4.0,48
5473,LaBelle Nail Bar,4.5,59
5474,The Fatted Calf,3.5,61
5475,Smashburger,3.0,171
5476,Table 8 Bistro,4.0,31
5477,TGI Fridays,2.0,109
5478,Taste of Chicago,3.5,332
5479,Channel Islands Outfitters,5.0,107
5480,The Shaved Duck,4.5,1722
5481,26 North BYOB,4.0,49
5482,El Paisano Restaurant,4.0,210
5483,Five Guys,3.5,208
5484,McGillin's Olde Ale House,4.0,979
5485,Starbucks,2.0,86
5486,David's Bridal,3.0,106
5487,Sonic Drive-In,2.0,64
5488,Sojourner Cafe,4.0,276
5489,Salume Beddu,4.5,72
5490,Zola,3.5,27
5491,Burger King,2.5,17
5492,Palace at the Ben,4.0,143
5493,Iztaccihuatl,4.0,132
5494,Adventures In New Orleans Tours,4.0,50
5495,The Franklin Bar,4.0,823
5496,Pancho's Mexican Buffett,2.0,7
5497,Hong Kong Diner II,3.5,94
5498,Philippe Park,5.0,71
5499,Indulgence Cupcakery,4.0,57
5500,SoWe Bar & Kitchen,3.5,67
5501,Antonia's Family Restaurant,3.5,50
5502,The Random Tea Room & Curiosity Shop,4.5,161
5503,Crimson HairArt Studio,5.0,5
5504,Secret Birria,3.5,43
5505,Di Bruno Bros. Catering & Events,4.5,6
5506,Atlantis Bistro Napa,4.5,492
5507,Silo,4.0,581
5508,Common Grounds Coffeehouse & Cafe,3.5,89
5509,Black Bear Diner,3.5,387
5510,Flagg's Garden Center & Landscaping,4.5,12
5511,PJ's Coffee,3.5,5
5512,Gentile's Fruit Market,4.5,51
5513,Grubhouse,4.0,118
5514,Duck Donuts,4.5,32
5515,Thai Cafe,3.5,62
5516,Where Y'at Magazine,4.0,5
5517,Vivace,4.0,557
5518,One Shot Coffee,4.0,498
5519,Reno Running Company,4.5,76
5520,Louisiana Dental Center,3.0,27
5521,Jos A Bank - Carmel,2.5,12
5522,Skipolini's Italian,3.5,493
5523,Vivi Bubble Tea,4.0,259
5524,Cracker Barrel Old Country Store,3.5,96
5525,Five Guys Famous Burgers & Fries,4.5,7
5526,7-Eleven,2.5,23
5527,Zoto's Diner,3.0,107
5528,1225Raw Sushi and Sake Lounge,3.5,545
5529,Dim Sum Garden,4.0,377
5530,Ooka Japanese Sushi & Hibachi Steakhouse,3.5,270
5531,Anthony's Coal Fired Pizza,4.0,241
5532,The Halal Guys,3.5,198
5533,Ignite,4.5,53
5534,Sainte Marie,4.0,52
5535,Asiago's,3.5,253
5536,Embassy Suites by Hilton St. Louis Downtown,3.5,111
5537,Total Wine & More,4.0,102
5538,HubBub Coffee,4.0,34
5539,Hop Sing Laundromat,4.0,898
5540,Parkesdale Farm Market,4.5,254
5541,Chi,3.5,227
5542,McCausland Lock Service,4.0,16
5543,Denny's,2.0,63
5544,Hurricane Seafood Restaurant,2.5,623
5545,Bern's Steak House,4.5,2924
5546,Café Amelie,4.5,2756
5547,Starbucks,3.0,32
5548,Da Sesto Italiano Ristorante e Vino,4.5,523
5549,Lost Love Lounge,4.0,129
5550,The Container Store,3.5,66
5551,Robongi,3.5,31
5552,Crystal Lake Diner,2.5,82
5553,Puttin' On The Dog,4.0,28
5554,The Original Snockey's Oyster & Crab House,2.5,136
5555,Jefferson Health,2.5,38
5556,Dragon's Den,3.5,62
5557,Hyatt Place Nashville Downtown,4.0,177
5558,P.J. Whelihan's Pub + Restaurant - Cherry Hill,2.5,217
5559,4 Rivers Smokehouse,4.0,572
5560,Spring Garden Pizza & Restaurant,4.5,36
5561,Dose Café & Dram Bar,4.5,129
5562,Luxor Cafe & Hookah Lounge,4.5,29
5563,Star Restaurant,4.5,86
5564,Stirrup Nashville,4.5,16
5565,The Press Box,3.5,220
5566,The Melting Pot - New Orleans,3.5,128
5567,edison: food+drink lab,4.0,848
5568,Asia On the Parkway,3.0,141
5569,Bud & Marilyn’s,3.0,46
5570,417 Union,4.0,927
5571,Krewe of Pontchartrain,4.0,9
5572,Nashville Marriott at Vanderbilt University,3.5,116
5573,David’s Bridal,2.5,121
5574,Loco Pez,4.0,69
5575,Raley's,3.5,73
5576,La Moda Nails,4.0,27
5577,Pie Hole,3.5,24
5578,Taqueria La Michoacana,4.0,184
5579,Market Day Canelé,4.5,24
5580,Enterprise Rent-A-Car,2.5,25
5581,Oxford Exchange,4.5,1868
5582,Thai Ruby,4.0,143
5583,Dominic's Tavern,4.0,151
5584,The Organic Banana,4.0,189
5585,Shells Seafood Restaurant - Brandon,4.5,444
5586,Love Vape - University City,4.0,20
5587,Burger King,2.0,13
5588,The Nosh,2.5,31
5589,Sanova Dermatology - Old Metairie,4.5,11
5590,Taste of India,3.5,193
5591,Department of Motor Vehicles,3.0,26
5592,Bree'osh,4.5,497
5593,Saigon Noodle House,3.0,316
5594,Marco's Restaurant & Lounge,3.5,135
5595,Chloe,4.0,144
5596,The Melting Pot,3.5,176
5597,Dunkin',3.0,11
5598,The Lion's Den Salon for Men,3.0,43
5599,Gridiron Sports Bar & Pizzeria,3.5,62
5600,Pilot Travel Center,3.0,5
5601,Kingfish,4.0,1088
5602,Villa Barone,4.0,173
5603,Vicia,4.0,259
5604,Drinker's Pub,3.5,297
5605,Zephyr Park & Waterplay,3.5,12
5606,Leon's Nails,3.5,12
5607,Ott's Exotic Plants,4.5,74
5608,SEPHORA,4.0,39
5609,Prim and Perverse,5.0,30
5610,Sushi Garden,3.0,50
5611,Clearwater Beach,4.5,601
5612,iSpa and Nails,3.5,76
5613,NOLA FoodFest,4.0,19
5614,Cafe Del Rio,4.0,256
5615,Egg,4.5,122
5616,Blooming Grove Inn,4.5,103
5617,Marlton Diner,2.5,252
5618,Adelphia Pizza,3.0,5
5619,Angeli on Decatur,3.5,281
5620,Payless Moving,3.0,25
5621,New Orleans Historic Voodoo Museum,3.5,288
5622,Pholicious,2.5,196
5623,Boston Market,3.0,22
5624,The Galley,3.5,175
5625,Blue Fin Sushi &  Asian Cuisine,3.5,115
5626,Tick Tock Lounge,4.5,151
5627,Men's Wearhouse,3.5,34
5628,Meat Market Tampa,3.5,497
5629,Chef Joseph's at The Connoisseur Room,4.0,169
5630,Oreana Winery,3.5,241
5631,Pj Dolan's Irish Pub & Grille,3.5,87
5632,Burger Me!,4.0,525
5633,Guatemalan Kitchen,4.5,66
5634,Dominic's,3.5,9
5635,"Fit2Run, The Runner's Superstore",3.5,127
5636,Ambrosia,4.0,232
5637,Wingstop,3.0,12
5638,Country Squire Diner,2.0,115
5639,Zozo's Ristorante,4.0,408
5640,World Wide Burrito,4.5,11
5641,RENO eNVy,4.5,31
5642,Denny's,2.5,83
5643,Screwballs Sports Bar & Grille,3.0,72
5644,Far East Nashville,4.0,250
5645,Old Pueblo Grille,3.0,155
5646,Alfa American Tavern,3.5,148
5647,Crabby's Dockside,4.0,677
5648,Updegraff Laser Vision,4.0,38
5649,Indianapolis Zoo,4.0,365
5650,Mandarin House Chinese Buffet,2.5,76
5651,OCF Coffee House,4.0,390
5652,Kaleisia Tea Lounge,4.5,440
5653,Flying Monkey Bakery,3.5,378
5654,Applebee's Grill + Bar,3.0,73
5655,Bertucci's Italian Restaurant,2.5,110
5656,Towne Tavern,3.5,34
5657,New Deck Tavern,3.5,419
5658,Chicago Dogs! Eatery,3.0,7
5659,Villa Di Roma,4.0,421
5660,LA Porta Ristorante,4.0,261
5661,PJ's Coffee,3.5,61
5662,Uber,3.0,218
5663,PEP Bowl,4.5,128
5664,Kovacs Market,4.5,24
5665,Cicero's,3.5,213
5666,Radisson Valley Forge,2.5,90
5667,Prime Grille,4.0,14
5668,Donkey's Place Too,4.5,221
5669,Cutillo's Restaurant,3.0,61
5670,The Wayward,4.0,92
5671,Green Aisle Grocery,4.5,51
5672,Lux Spa and Fitness,2.5,61
5673,BellaBrava,4.0,904
5674,Muscle Maker Grill,3.5,39
5675,Bobby's Burger Palace,3.5,788
5676,Nerfed,4.5,16
5677,US Post Office,2.0,24
5678,Dumpling King,3.5,54
5679,Office Depot,3.5,17
5680,m2o Burgers & Salads,4.0,52
5681,Ferg's Sports Bar & Grill,3.5,346
5682,Germantown Cafe,4.0,662
5683,Guitar Center,3.5,60
5684,Tacos El Rey,4.0,23
5685,Ceviche Tapas Bar & Restaurant,4.0,377
5686,Sweet T's Bakeshop,4.5,149
5687,Furry Godmother,5.0,28
5688,Music City Crepes,3.5,7
5689,American Sardine Bar,4.0,359
5690,Rosvold Pharmacy,4.0,6
5691,The British Chip Shop,3.5,246
5692,Polo Ralph Lauren Factory Store,3.5,5
5693,Char's Thai,3.5,209
5694,Marquis Apartments,2.0,24
5695,Prytania Theatre,4.5,132
5696,Playdrome,3.0,25
5697,Le Pain Quotidien,3.5,149
5698,Starbucks,3.5,24
5699,Nudie's Honky Tonk,3.5,297
5700,Flight Restaurant and Lounge,3.5,50
5701,US Post Office,3.0,12
5702,Cali - Brandon,4.5,538
5703,Mor Furniture for Less,2.5,170
5704,Chick-fil-A,3.5,32
5705,Erin Pub,4.0,153
5706,ALDI,3.5,10
5707,Starbucks,2.0,44
5708,Ro-Lynn Deli,4.5,47
5709,DDD Party Cafe,2.0,16
5710,Center Ice,3.0,20
5711,Maggiano's Little Italy,3.5,326
5712,British Delicious,4.0,16
5713,Weekends Only Furniture & Mattress,2.0,76
5714,Zea Rotisserie & Bar,4.0,315
5715,Shake Shack,3.5,777
5716,Square Peg,3.5,135
5717,Blown Away of Kennett Square,4.5,14
5718,Banh Mi Boys,4.5,503
5719,Chili's,2.5,114
5720,Wayback Burgers,2.5,42
5721,The Gaslight,3.5,270
5722,Famous Dave's Bar-B-Que,3.5,84
5723,Sonic Drive-In,2.5,46
5724,La Estrella Bakery,4.5,106
5725,The Oaks Ballroom,3.5,8
5726,American Airlines,1.5,58
5727,Xiandu Thai,4.0,631
5728,Totaros Restuarant,3.5,23
5729,Robert’s Fresh Market,3.0,16
5730,Anh Hong Pho & Cafe,4.0,128
5731,Jake's Wayback Burgers,2.5,34
5732,City of Gretna,2.5,17
5733,KQ Burger,2.5,19
5734,Cooper House,2.5,75
5735,The Original Pierre Maspero's,4.0,1886
5736,Palm Tree Gourmet,5.0,44
5737,Moments Salon & Spa,3.5,39
5738,Charvet's Garden Center,4.5,12
5739,Theratique,5.0,7
5740,Hampton Inn Nashville/Vanderbilt,3.5,83
5741,Waxing The City,4.5,159
5742,Golf Land,3.0,18
5743,Mons Venus,3.5,76
5744,The Good Lion,4.5,344
5745,Sulphur Springs  Sandwiches Shop,5.0,336
5746,Vinnie's Pizza,3.0,28
5747,Caffe Caffe - Metairie,4.0,97
5748,Spread Bagelry,3.5,579
